f0_,station,f1_,f2_
2020-02-09,CNN,1116,death rate
2020-02-10,BBCNEWS,2316,death rate
2020-02-10,MSNBC,49,death rate
2020-02-10,KGO,12,death rate
2020-02-10,FOXNEWS,1102,death rate
2020-02-10,CNN,812,death rate
2020-02-11,KPIX,19,death rate
2020-02-11,FOXNEWS,603,death rate
2020-02-11,CNN,772,death rate
2020-02-11,BBCNEWS,4103,death rate
2020-02-11,KNTV,3,death rate
2020-02-11,KGO,47,death rate
2020-02-11,MSNBC,78,death rate
2020-02-12,MSNBC,358,death rate
2020-02-12,BBCNEWS,6595,death rate
2020-02-12,CNN,55,death rate
2020-02-12,FOXNEWS,132,death rate
2020-02-12,KNTV,3,death rate
2020-02-13,CNN,1184,death rate
2020-02-13,KNTV,2,death rate
2020-02-13,MSNBC,391,death rate
2020-02-13,BBCNEWS,2089,death rate
2020-02-13,KGO,62,death rate
2020-02-13,KPIX,8,death rate
2020-02-13,FOXNEWS,690,death rate
2020-02-14,KPIX,18,death rate
2020-02-14,BBCNEWS,734,death rate
2020-02-14,MSNBC,97,death rate
2020-02-14,CNN,140,death rate
2020-02-14,FOXNEWS,1547,death rate
2020-02-15,FOXNEWS,1161,death rate
2020-02-15,KPIX,87,death rate
2020-02-15,MSNBC,171,death rate
2020-02-15,BBCNEWS,5054,death rate
2020-02-15,KNTV,80,death rate
2020-02-15,CNN,762,death rate
2020-02-16,KGO,4,death rate
2020-02-16,BBCNEWS,7884,death rate
2020-02-16,MSNBC,273,death rate
2020-02-16,KPIX,11,death rate
2020-02-16,FOXNEWS,587,death rate
2020-02-16,CNN,577,death rate
2020-02-17,BBCNEWS,7933,death rate
2020-02-17,FOXNEWS,454,death rate
2020-02-17,CNN,441,death rate
2020-02-17,KGO,5,death rate
2020-02-17,MSNBC,341,death rate
2020-02-18,KGO,24,death rate
2020-02-18,KPIX,7,death rate
2020-02-18,BBCNEWS,159,death rate
2020-02-18,KNTV,2,death rate
2020-02-18,MSNBC,126,death rate
2020-02-18,FOXNEWS,486,death rate
2020-02-18,CNN,491,death rate
2020-02-19,MSNBC,105,death rate
2020-02-19,CNN,510,death rate
2020-02-19,KGO,1,death rate
2020-02-19,KPIX,7,death rate
2020-02-19,FOXNEWS,686,death rate
2020-02-19,BBCNEWS,1676,death rate
2020-02-20,BBCNEWS,1116,death rate
2020-02-20,CNN,619,death rate
2020-02-20,KNTV,14,death rate
2020-02-20,KPIX,24,death rate
2020-02-20,FOXNEWS,618,death rate
2020-02-20,KGO,6,death rate
2020-02-20,MSNBC,34,death rate
2020-02-21,CNN,395,death rate
2020-02-21,MSNBC,59,death rate
2020-02-21,FOXNEWS,266,death rate
2020-02-21,BBCNEWS,41,death rate
2020-02-21,KNTV,42,death rate
2020-02-22,KNTV,87,death rate
2020-02-22,CNN,659,death rate
2020-02-22,KPIX,11,death rate
2020-02-22,MSNBC,45,death rate
2020-02-22,FOXNEWS,283,death rate
2020-02-22,BBCNEWS,137,death rate
2020-02-23,FOXNEWS,911,death rate
2020-02-23,BBCNEWS,693,death rate
2020-02-23,KNTV,25,death rate
2020-02-23,KGO,5,death rate
2020-02-23,CNN,724,death rate
2020-02-23,KPIX,14,death rate
2020-02-23,MSNBC,100,death rate
2020-02-24,CNN,250,death rate
2020-02-24,KPIX,6,death rate
2020-02-24,KGO,1,death rate
2020-02-24,BBCNEWS,2811,death rate
2020-02-24,MSNBC,58,death rate
2020-02-24,FOXNEWS,429,death rate
2020-02-25,FOXNEWS,1339,death rate
2020-02-25,KPIX,21,death rate
2020-02-25,MSNBC,376,death rate
2020-02-25,BBCNEWS,2916,death rate
2020-02-25,CNN,158,death rate
2020-02-26,CNN,469,death rate
2020-02-26,FOXNEWS,1388,death rate
2020-02-26,KGO,12,death rate
2020-02-26,BBCNEWS,967,death rate
2020-02-26,MSNBC,205,death rate
2020-02-27,KPIX,6,death rate
2020-02-27,MSNBC,333,death rate
2020-02-27,CNN,413,death rate
2020-02-27,BBCNEWS,427,death rate
2020-02-27,FOXNEWS,539,death rate
2020-02-27,KNTV,84,death rate
2020-02-28,BBCNEWS,427,death rate
2020-02-28,KPIX,86,death rate
2020-02-28,FOXNEWS,557,death rate
2020-02-28,MSNBC,276,death rate
2020-02-28,KGO,7,death rate
2020-02-28,CNN,293,death rate
2020-02-29,MSNBC,4877,death rate
2020-02-29,FOXNEWS,1726,death rate
2020-02-29,BBCNEWS,3902,death rate
2020-02-29,KPIX,5,death rate
2020-02-29,CNN,5892,death rate
2020-03-01,KPIX,15,death rate
2020-03-01,MSNBC,1821,death rate
2020-03-01,CNN,3010,death rate
2020-03-01,FOXNEWS,3291,death rate
2020-03-01,KGO,13,death rate
2020-03-01,KNTV,166,death rate
2020-03-01,BBCNEWS,3782,death rate
2020-03-02,KGO,191,death rate
2020-03-02,BBCNEWS,3155,death rate
2020-03-02,MSNBC,1890,death rate
2020-03-02,KPIX,12,death rate
2020-03-02,FOXNEWS,2557,death rate
2020-03-02,CNN,5283,death rate
2020-03-02,KNTV,129,death rate
2020-03-03,KPIX,132,death rate
2020-03-03,FOXNEWS,1921,death rate
2020-03-03,MSNBC,1236,death rate
2020-03-03,CNN,3019,death rate
2020-03-03,KGO,153,death rate
2020-03-03,BBCNEWS,1675,death rate
2020-03-03,KNTV,151,death rate
2020-03-04,KNTV,16,death rate
2020-03-04,FOXNEWS,1911,death rate
2020-03-04,BBCNEWS,2456,death rate
2020-03-04,KGO,97,death rate
2020-03-04,CNN,1042,death rate
2020-03-04,MSNBC,827,death rate
2020-03-05,CNN,7398,death rate
2020-03-05,KNTV,33,death rate
2020-03-05,BBCNEWS,8686,death rate
2020-03-05,KPIX,50,death rate
2020-03-05,MSNBC,1839,death rate
2020-03-05,KGO,17,death rate
2020-03-05,FOXNEWS,1181,death rate
2020-03-06,MSNBC,2596,death rate
2020-03-06,CNN,4798,death rate
2020-03-06,BBCNEWS,1686,death rate
2020-03-06,FOXNEWS,1155,death rate
2020-03-06,KNTV,39,death rate
2020-03-06,KPIX,86,death rate
2020-03-06,KGO,120,death rate
2020-03-07,MSNBC,3111,death rate
2020-03-07,CNN,6362,death rate
2020-03-07,KNTV,54,death rate
2020-03-07,BBCNEWS,2972,death rate
2020-03-07,KPIX,11,death rate
2020-03-07,FOXNEWS,1377,death rate
2020-03-08,KNTV,31,death rate
2020-03-08,MSNBC,2912,death rate
2020-03-08,KPIX,20,death rate
2020-03-08,FOXNEWS,1732,death rate
2020-03-08,BBCNEWS,3388,death rate
2020-03-08,KGO,8,death rate
2020-03-08,CNN,2613,death rate
2020-03-09,KNTV,35,death rate
2020-03-09,BBCNEWS,3834,death rate
2020-03-09,KGO,74,death rate
2020-03-09,CNN,3143,death rate
2020-03-09,FOXNEWS,1639,death rate
2020-03-09,MSNBC,2578,death rate
2020-03-09,KPIX,6,death rate
2020-03-10,FOXNEWS,1087,death rate
2020-03-10,KNTV,175,death rate
2020-03-10,KPIX,9,death rate
2020-03-10,MSNBC,2284,death rate
2020-03-10,BBCNEWS,2337,death rate
2020-03-10,KGO,155,death rate
2020-03-10,CNN,4484,death rate
2020-03-11,KNTV,105,death rate
2020-03-11,CNN,4620,death rate
2020-03-11,BBCNEWS,1021,death rate
2020-03-11,KPIX,57,death rate
2020-03-11,KGO,7,death rate
2020-03-11,FOXNEWS,542,death rate
2020-03-11,MSNBC,1983,death rate
2020-03-12,KGO,13,death rate
2020-03-12,FOXNEWS,2762,death rate
2020-03-12,BBCNEWS,3447,death rate
2020-03-12,KNTV,23,death rate
2020-03-12,MSNBC,3105,death rate
2020-03-12,CNN,4564,death rate
2020-03-13,CNN,6080,death rate
2020-03-13,BBCNEWS,3385,death rate
2020-03-13,KPIX,52,death rate
2020-03-13,MSNBC,2944,death rate
2020-03-13,FOXNEWS,2520,death rate
2020-03-13,KNTV,3,death rate
2020-03-13,KGO,23,death rate
2020-03-14,CNN,3110,death rate
2020-03-14,MSNBC,4820,death rate
2020-03-14,KPIX,9,death rate
2020-03-14,BBCNEWS,3718,death rate
2020-03-14,FOXNEWS,3101,death rate
2020-03-15,CNN,3145,death rate
2020-03-15,FOXNEWS,3464,death rate
2020-03-15,KGO,43,death rate
2020-03-15,BBCNEWS,11401,death rate
2020-03-15,KPIX,24,death rate
2020-03-15,KNTV,4,death rate
2020-03-15,MSNBC,3400,death rate
2020-03-16,CNN,1742,death rate
2020-03-16,KPIX,12,death rate
2020-03-16,FOXNEWS,2540,death rate
2020-03-16,MSNBC,1209,death rate
2020-03-16,KGO,71,death rate
2020-03-16,BBCNEWS,4995,death rate
2020-03-16,KNTV,11,death rate
2020-03-17,CNN,4368,death rate
2020-03-17,BBCNEWS,2850,death rate
2020-03-17,KGO,113,death rate
2020-03-17,MSNBC,2743,death rate
2020-03-17,KNTV,2,death rate
2020-03-17,KPIX,11,death rate
2020-03-17,FOXNEWS,2566,death rate
2020-03-18,BBCNEWS,2841,death rate
2020-03-18,KPIX,20,death rate
2020-03-18,FOXNEWS,3167,death rate
2020-03-18,KGO,69,death rate
2020-03-18,CNN,4280,death rate
2020-03-18,KNTV,6,death rate
2020-03-18,MSNBC,3339,death rate
2020-03-19,KGO,128,death rate
2020-03-19,BBCNEWS,8446,death rate
2020-03-19,CNN,15487,death rate
2020-03-19,MSNBC,4722,death rate
2020-03-19,FOXNEWS,11857,death rate
2020-03-19,KNTV,130,death rate
2020-03-19,KPIX,9,death rate
2020-03-20,KNTV,49,death rate
2020-03-20,BBCNEWS,5962,death rate
2020-03-20,KGO,29,death rate
2020-03-20,CNN,29496,death rate
2020-03-20,MSNBC,3635,death rate
2020-03-20,FOXNEWS,14858,death rate
2020-03-21,CNN,39996,death rate
2020-03-21,KNTV,3,death rate
2020-03-21,MSNBC,5122,death rate
2020-03-21,BBCNEWS,10593,death rate
2020-03-21,FOXNEWS,11835,death rate
2020-03-21,KPIX,20,death rate
2020-03-22,KNTV,3,death rate
2020-03-22,FOXNEWS,8317,death rate
2020-03-22,MSNBC,5281,death rate
2020-03-22,KGO,102,death rate
2020-03-22,BBCNEWS,7773,death rate
2020-03-22,CNN,32968,death rate
2020-03-23,BBCNEWS,11191,death rate
2020-03-23,MSNBC,19737,death rate
2020-03-23,KNTV,4,death rate
2020-03-23,FOXNEWS,20182,death rate
2020-03-23,CNN,39946,death rate
2020-03-23,KGO,115,death rate
2020-03-23,KPIX,12,death rate
2020-03-24,KGO,50,death rate
2020-03-24,MSNBC,17071,death rate
2020-03-24,BBCNEWS,3706,death rate
2020-03-24,CNN,36496,death rate
2020-03-24,KNTV,51,death rate
2020-03-24,FOXNEWS,17914,death rate
2020-03-25,KGO,57,death rate
2020-03-25,CNN,35889,death rate
2020-03-25,KNTV,70,death rate
2020-03-25,FOXNEWS,13126,death rate
2020-03-25,MSNBC,19139,death rate
2020-03-25,BBCNEWS,3522,death rate
2020-03-25,KPIX,51,death rate
2020-03-26,CNN,37582,death rate
2020-03-26,KPIX,29,death rate
2020-03-26,KGO,305,death rate
2020-03-26,MSNBC,21579,death rate
2020-03-26,FOXNEWS,21364,death rate
2020-03-26,BBCNEWS,7394,death rate
2020-03-26,KNTV,40,death rate
2020-03-27,FOXNEWS,16261,death rate
2020-03-27,BBCNEWS,5593,death rate
2020-03-27,KGO,50,death rate
2020-03-27,CNN,32099,death rate
2020-03-27,KNTV,156,death rate
2020-03-27,MSNBC,20521,death rate
2020-03-27,KPIX,127,death rate
2020-03-28,FOXNEWS,4419,death rate
2020-03-28,MSNBC,30587,death rate
2020-03-28,KNTV,25,death rate
2020-03-28,BBCNEWS,12444,death rate
2020-03-28,KPIX,14,death rate
2020-03-28,CNN,39765,death rate
2020-03-29,CNN,33502,death rate
2020-03-29,FOXNEWS,13894,death rate
2020-03-29,MSNBC,24357,death rate
2020-03-29,KGO,112,death rate
2020-03-29,KNTV,89,death rate
2020-03-29,BBCNEWS,17178,death rate
2020-03-29,KPIX,35,death rate
2020-03-30,FOXNEWS,17030,death rate
2020-03-30,KNTV,132,death rate
2020-03-30,MSNBC,19342,death rate
2020-03-30,CNN,42585,death rate
2020-03-30,KPIX,40,death rate
2020-03-30,KGO,298,death rate
2020-03-30,BBCNEWS,10485,death rate
2020-03-31,KPIX,64,death rate
2020-03-31,FOXNEWS,5811,death rate
2020-03-31,MSNBC,18664,death rate
2020-03-31,KGO,102,death rate
2020-03-31,CNN,43159,death rate
2020-03-31,BBCNEWS,14713,death rate
2020-03-31,KNTV,271,death rate
2020-04-01,CNN,40101,death rate
2020-04-01,FOXNEWS,8620,death rate
2020-04-01,KGO,212,death rate
2020-04-01,KPIX,9,death rate
2020-04-01,KNTV,255,death rate
2020-04-01,MSNBC,16224,death rate
2020-04-01,BBCNEWS,11135,death rate
2020-04-02,KGO,58,death rate
2020-04-02,MSNBC,9266,death rate
2020-04-02,KNTV,237,death rate
2020-04-02,KPIX,102,death rate
2020-04-02,FOXNEWS,6047,death rate
2020-04-02,BBCNEWS,9308,death rate
2020-04-02,CNN,33313,death rate
2020-04-03,KNTV,89,death rate
2020-04-03,BBCNEWS,8888,death rate
2020-04-03,KPIX,8,death rate
2020-04-03,KGO,113,death rate
2020-04-03,CNN,32402,death rate
2020-04-03,MSNBC,6566,death rate
2020-04-03,FOXNEWS,2097,death rate
2020-04-04,CNN,39857,death rate
2020-04-04,BBCNEWS,8205,death rate
2020-04-04,KNTV,100,death rate
2020-04-04,FOXNEWS,4775,death rate
2020-04-04,KPIX,61,death rate
2020-04-04,MSNBC,9538,death rate
2020-04-05,MSNBC,11956,death rate
2020-04-05,CNN,30670,death rate
2020-04-05,KPIX,34,death rate
2020-04-05,BBCNEWS,11681,death rate
2020-04-05,FOXNEWS,11442,death rate
2020-04-05,KNTV,68,death rate
2020-04-05,KGO,118,death rate
2020-04-06,BBCNEWS,9792,death rate
2020-04-06,CNN,36948,death rate
2020-04-06,MSNBC,8770,death rate
2020-04-06,KNTV,4,death rate
2020-04-06,FOXNEWS,7443,death rate
2020-04-06,KPIX,2,death rate
2020-04-06,KGO,370,death rate
2020-04-07,FOXNEWS,5287,death rate
2020-04-07,KGO,392,death rate
2020-04-07,MSNBC,14062,death rate
2020-04-07,KPIX,128,death rate
2020-04-07,BBCNEWS,10803,death rate
2020-04-07,KNTV,185,death rate
2020-04-07,CNN,35299,death rate
2020-04-08,KGO,526,death rate
2020-04-08,MSNBC,8682,death rate
2020-04-08,KNTV,130,death rate
2020-04-08,KPIX,236,death rate
2020-04-08,FOXNEWS,8233,death rate
2020-04-08,CNN,40337,death rate
2020-04-08,BBCNEWS,13271,death rate
2020-04-09,KGO,391,death rate
2020-04-09,KPIX,213,death rate
2020-04-09,MSNBC,14505,death rate
2020-04-09,BBCNEWS,1825,death rate
2020-04-09,CNN,38409,death rate
2020-04-09,KNTV,119,death rate
2020-04-09,FOXNEWS,9564,death rate
2020-04-10,BBCNEWS,14608,death rate
2020-04-10,KNTV,65,death rate
2020-04-10,MSNBC,14982,death rate
2020-04-10,KPIX,149,death rate
2020-04-10,FOXNEWS,9220,death rate
2020-04-10,KGO,149,death rate
2020-04-10,CNN,39642,death rate
2020-04-11,KNTV,205,death rate
2020-04-11,CNN,38797,death rate
2020-04-11,KPIX,239,death rate
2020-04-11,BBCNEWS,26464,death rate
2020-04-11,MSNBC,8907,death rate
2020-04-11,FOXNEWS,7258,death rate
2020-04-12,MSNBC,7019,death rate
2020-04-12,BBCNEWS,16556,death rate
2020-04-12,FOXNEWS,5498,death rate
2020-04-12,KGO,160,death rate
2020-04-12,KNTV,212,death rate
2020-04-12,CNN,27621,death rate
2020-04-12,KPIX,17,death rate
2020-04-13,KGO,125,death rate
2020-04-13,KPIX,43,death rate
2020-04-13,FOXNEWS,9238,death rate
2020-04-13,MSNBC,8217,death rate
2020-04-13,KNTV,123,death rate
2020-04-13,CNN,34055,death rate
2020-04-13,BBCNEWS,16563,death rate
2020-04-14,CNN,31244,death rate
2020-04-14,KNTV,209,death rate
2020-04-14,KPIX,203,death rate
2020-04-14,BBCNEWS,16234,death rate
2020-04-14,MSNBC,7681,death rate
2020-04-14,FOXNEWS,7054,death rate
2020-04-14,KGO,208,death rate
2020-04-15,MSNBC,7011,death rate
2020-04-15,KNTV,66,death rate
2020-04-15,CNN,37483,death rate
2020-04-15,BBCNEWS,14195,death rate
2020-04-15,KPIX,210,death rate
2020-04-15,KGO,41,death rate
2020-04-15,FOXNEWS,6710,death rate
2020-04-16,CNN,34837,death rate
2020-04-16,KPIX,153,death rate
2020-04-16,FOXNEWS,6584,death rate
2020-04-16,BBCNEWS,18458,death rate
2020-04-16,KNTV,105,death rate
2020-04-16,KGO,104,death rate
2020-04-16,MSNBC,10266,death rate
2020-04-17,KGO,89,death rate
2020-04-17,CNN,33280,death rate
2020-04-17,KPIX,188,death rate
2020-04-17,FOXNEWS,7462,death rate
2020-04-17,BBCNEWS,15565,death rate
2020-04-17,MSNBC,12427,death rate
2020-04-17,KNTV,89,death rate
2020-04-18,FOXNEWS,6809,death rate
2020-04-18,CNN,37592,death rate
2020-04-18,MSNBC,8160,death rate
2020-04-18,KNTV,7,death rate
2020-04-18,BBCNEWS,12931,death rate
2020-04-18,KPIX,271,death rate
2020-04-19,BBCNEWS,24903,death rate
2020-04-19,FOXNEWS,10023,death rate
2020-04-19,KGO,88,death rate
2020-04-19,KNTV,108,death rate
2020-04-19,KPIX,92,death rate
2020-04-19,MSNBC,6436,death rate
2020-04-19,CNN,30469,death rate
2020-04-20,FOXNEWS,7659,death rate
